label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
x_0204,0.9170445843256174,1.99647,1.0873241597278e-09,0.8504072514015577,0.8500889071114108,0.00031834429014687693,1.0338227070380304e-07,0.459050536435794,0.540949463564206,E,aa,204
x_0204,0.9421963786950279,1.99647,1.1531040411518638e-09,1.0107561900507882,1.0119608877810962,0.0012046977303079576,6.0214518170637e-07,0.5028357230352578,0.4971642769647423,G,aa,204
x_0205,0.9337741049838963,1.99647,1.0892349095401086e-09,0.9546310202227628,0.9546410814532482,1.0061230485414185e-05,7.844687778220677e-08,0.48822571881314863,0.5117742811868513,E,aa,205
x_0205,0.9344126815598235,1.99647,1.0842021075190342e-09,0.9588027933283471,0.9583999476598505,0.00040284566849657644,7.471406686276115e-08,0.4892672429188605,0.5107327570811396,G,aa,205
x_0206,0.9403669389236388,1.99647,1.1571692643490308e-09,0.998322149947321,0.9978303246906229,0.0004918252566981085,6.582048648140262e-07,0.49932390985566844,0.5006760901443315,E,aa,206
x_0206,0.9255117744365855,1.99647,1.2787100007936066e-09,0.901252791880871,0.9033569134922484,0.0021041216113774075,4.251101021088138e-06,0.47437428688949085,0.5256257131105092,G,aa,206
x_0207,0.952243404624004,1.99647,1.0967655325377114e-09,1.0819350589434322,1.0834376084380741,0.0015025494946419027,1.6169587180192196e-07,0.5201393786368568,0.47986062136314317,E,aa,207
x_0207,0.9422867281628938,1.99647,1.1126753386437142e-09,1.0116126936718273,1.011755040833892,0.00014234716206473763,1.7473068901041574e-07,0.5031030769365552,0.4968969230634448,G,aa,207
x_0208,0.9627822080060847,1.99647,9.6928263469557e-10,1.1658667539613266,1.1645031958341592,0.0013635581271673747,9.779524333360486e-07,0.5380574334700514,0.46194256652994853,E,aa,208
x_0208,0.9388096310700006,1.99647,1.108545781345332e-09,0.9885422049488849,0.9876241152033632,0.0009180897455216552,1.5687378811919146e-07,0.4972118382407541,0.5027881617592459,G,aa,208
x_0209,0.9414284117362761,1.99647,1.2593298470135318e-09,1.0058473339787477,1.0067144745700936,0.0008671405913458496,2.743554872695711e-06,0.5018915997996705,0.49810840020032954,E,aa,209
x_0209,0.9400439737212164,1.99647,1.123903532389841e-09,0.9969766269714998,0.9961136145020953,0.0008630124694044561,2.696362113883541e-07,0.49913398166153,0.5008660183384699,G,aa,209
x_0210,0.9625749767352053,1.99647,1.1491902761597247e-09,1.1618672726366843,1.1615303039897036,0.0003369686469807398,6.02886387915913e-07,0.537347374166571,0.4626526258334291,E,aa,210
x_0210,0.9234469081236258,1.99647,1.1638670636838393e-09,0.8890918011400134,0.889629778179731,0.0005379770397175854,7.892662523872372e-07,0.4706183443527131,0.529381655647287,G,aa,210
x_0211,0.9268451893581027,1.99647,1.1114532311319562e-09,0.9093559984756543,0.9104033080063968,0.0010473095307425018,1.8930778355461062e-07,0.4767439214018575,0.5232560785981426,E,aa,211
x_0211,0.9376423178542755,1.99647,1.095741356800975e-09,0.9806918748594372,0.9813568719194076,0.0006649970599703625,7.208951256570919e-08,0.49557653318750167,0.5044234668124985,G,aa,211
x_0212,0.9358776489523604,1.99647,1.108719590208762e-09,0.9690724497712461,0.9686149697703695,0.0004574800008765312,2.2757114715586039e-07,0.4919588061233104,0.5080411938766897,E,aa,212
x_0212,0.9481293226250005,1.99647,1.2351340380792602e-09,1.05313587037479,1.0536919002768677,0.0005560299020777038,2.142603440006956e-06,0.5131248844601644,0.48687511553983565,G,aa,212
x_0213,0.9399113697209016,1.99647,1.226979110597243e-09,0.9957175001555091,0.9954380084553587,0.0002794917001504027,1.9503869971944205e-06,0.49846414272364475,0.5015358572763553,E,aa,213
x_0213,0.9230796803348645,1.99647,1.2397801316040078e-09,0.8865866128168873,0.8872444570938472,0.000657844276959918,2.294885732727442e-06,0.4701305342837361,0.5298694657162639,G,aa,213
x_0214,0.9455812832531972,1.99647,1.1787141437974563e-09,1.0344614345635905,1.0337764433574248,0.0006849912061657193,9.943594931242516e-07,0.5082547848365482,0.4917452151634519,E,aa,214
x_0214,0.943069623052834,1.99647,1.2186451428608625e-09,1.0180199469514362,1.017185025939164,0.0008349210122722273,1.7632100884768195e-06,0.5045392982515582,0.49546070174844187,G,aa,214
x_0215,0.9472119371251995,1.99647,1.1356510493905557e-09,1.0462961149579628,1.0457898081770551,0.0005063067809076838,3.920742091094283e-07,0.5113545380135638,0.4886454619864363,E,aa,215
x_0215,0.9356144023201622,1.99647,1.2397801316040074e-09,0.9659867399278855,0.9663886293674443,0.0004018894395587669,2.2611731498065528e-06,0.49130181715917925,0.5086981828408208,G,aa,215
x_0216,0.948656531736419,1.99647,1.0492320951667367e-09,1.0591355199596428,1.0578630730686176,0.0012724468910252362,7.733327070877338e-08,0.51428583410759,0.48571416589240995,E,aa,216
x_0216,0.9475417351579016,1.99647,1.0732864354475825e-09,1.0492284939325403,1.0497057518885786,0.0004772579560383683,7.743629014504364e-09,0.5119622718078912,0.4880377281921088,G,aa,216
x_0217,0.9254812287427234,1.99647,1.063449604786713e-09,0.9005185989026864,0.901089460869406,0.0005708619667196269,5.377115497802903e-08,0.47434808261666894,0.5256519173833311,E,aa,217
x_0217,0.9235020109548194,1.99647,1.1323625206543605e-09,0.8905815521048545,0.8892551637508858,0.0013263883539686994,5.247322904366212e-07,0.4704148762130258,0.5295851237869742,G,aa,217
x_0218,0.9154958027928036,1.99647,1.1012959507847806e-09,0.840193727275881,0.8406173718413165,0.0004236445654354215,1.801598922865839e-07,0.45684664488266746,0.5431533551173325,E,aa,218
x_0218,0.9309353906046745,1.99647,1.1674694387229722e-09,0.9369736068708276,0.936701239292491,0.0002723675783365964,8.726961270674345e-07,0.48334111013291303,0.516658889867087,G,aa,218
x_0219,0.9135742212066599,1.99647,1.1236182010775708e-09,0.83009531651527,0.8297375681833693,0.0003577483319007202,3.5686758190525313e-07,0.4537568633011215,0.5462431366988785,E,aa,219
x_0219,0.9272444835162106,1.99647,1.0966306985683991e-09,0.9113861452086787,0.912967257500377,0.0015811122916983278,3.362517548445001e-07,0.47706296086362954,0.5229370391363704,G,aa,219
x_0220,0.9269003771756432,1.99647,1.018267493503219e-09,0.9111322536990576,0.9104161115536876,0.000716142145369969,2.439322803289614e-07,0.47663688866012466,0.5233631113398752,E,aa,220
x_0220,0.9329963957702396,1.99647,1.12204706018745e-09,0.9490858349959154,0.9489263293663001,0.00015950562961530856,2.7575903816541826e-07,0.48690076690003226,0.5130992330999679,G,aa,220
x_0221,0.9434176780650254,1.99647,1.095437916725058e-09,1.0204752135510082,1.0201939609495718,0.0002812526014364103,7.156518958786612e-08,0.5048717704581304,0.49512822954186975,E,aa,221
x_0221,0.943359818210894,1.99647,1.0200170722214487e-09,1.0205860951165429,1.019287460697253,0.0012986344192897903,2.3522744426132797e-07,0.5045921713523028,0.4954078286476972,G,aa,221
x_0222,0.9508515548910628,1.99647,1.1088288172373356e-09,1.0732195550647128,1.0727690942305514,0.000450460834161337,1.5713901580437035e-07,0.5178864744951843,0.4821135255048156,E,aa,222
x_0222,0.9397702321423079,1.99647,1.2843065862127749e-09,0.9958069487621498,0.9957112692725413,9.567948960853556e-05,3.4369653128292294e-06,0.49853866875745007,0.5014613312425499,G,aa,222
x_0223,0.9373321883821781,1.99647,1.0900107651199021e-09,0.9788633677106566,0.9792997927174949,0.00043642500683827024,4.7072083832659575e-08,0.4949248604556124,0.5050751395443877,E,aa,223
x_0223,0.9452461545867762,1.99647,1.156494889213521e-09,1.0335755833605669,1.0323764948153558,0.0011990885452111133,6.652250105853622e-07,0.5080094306107116,0.4919905693892884,G,aa,223
x_0224,0.9225096478863691,1.99647,1.2400291023189769e-09,0.8837329229025842,0.8829248931227696,0.0008080297798146452,2.2953068427374755e-06,0.46879387869448963,0.5312061213055104,E,aa,224
x_0224,0.9493733804022225,1.99647,1.0591182853384032e-09,1.062516798530328,1.0630706242853343,0.0005538257550061765,1.512160710409178e-08,0.5153932843325445,0.48460671566745556,G,aa,224
x_0225,0.9375345265265561,1.99647,1.1781138189272307e-09,0.9804199532300725,0.9793295665838345,0.0010903866462379508,9.941199434222321e-07,0.4948143422605383,0.5051856577394617,E,aa,225
x_0225,0.940027781702848,1.99647,1.1062832628770122e-09,0.9970334406702999,0.9961658044845514,0.0008676361857484771,1.3039828522030067e-07,0.4989769978582582,0.5010230021417417,G,aa,225
x_0226,0.948915090396148,1.99647,1.1382639551815503e-09,1.0597427139594104,1.0594895964781126,0.0002531174812978598,4.341148106061732e-07,0.5145564581987078,0.4854435418012922,E,aa,226
x_0226,0.9322288097601548,1.99647,1.1358421489680822e-09,0.9447430460812857,0.9435202735820352,0.001222772499250513,4.0040365494320563e-07,0.4853527230062043,0.5146472769937958,G,aa,226
x_0227,0.9580765624399069,1.99647,1.1112273776754947e-09,1.1257070248531038,1.1271595258181932,0.0014525009650894205,2.0225427507658766e-07,0.5300022769326443,0.4699977230673557,E,aa,227
x_0227,0.9365389720210776,1.99647,1.115406109276828e-09,0.9722567258269607,0.972362250125184,0.00010552429822330289,1.9910186152106865e-07,0.49277089432667265,0.5072291056733274,G,aa,227
x_0228,0.9396841563181004,1.99647,1.098053304053329e-09,0.9941275801972599,0.9942058823925599,7.830219530002847e-05,8.190832091411527e-08,0.4985024823365652,0.501497517663435,E,aa,228
x_0228,0.9375249231767467,1.99647,1.1273738013894485e-09,0.9793295068605332,0.9795905587094343,0.0002610518489011282,3.0573273611056003e-07,0.4952267921382746,0.5047732078617254,G,aa,228
x_0229,0.9343033190537404,1.99647,1.091650524446762e-09,0.9592870039330611,0.9581203093341296,0.0011666945989314836,5.724740945797066e-08,0.48926675014407345,0.5107332498559266,E,aa,229
x_0229,0.927566729359981,1.99647,1.0943950474254274e-09,0.9137835375691543,0.9147810452997672,0.000997507730612912,1.2632416129764308e-07,0.4777372378808077,0.5222627621191922,G,aa,229
x_0230,0.9178188116739591,1.99647,1.0431586389039345e-09,0.8537272240237097,0.8544644491403552,0.0007372251166455346,1.5250071764959862e-07,0.46071654320134425,0.5392834567986557,E,aa,230
x_0230,0.938630880570328,1.99647,1.1245414886758786e-09,0.9879925285928994,0.9866842283566385,0.0013083002362609397,2.8054177175141083e-07,0.4970836216720227,0.5029163783279773,G,aa,230
x_0231,0.926920783914856,1.99647,1.2397801316040078e-09,0.9104375464033887,0.9112305451765804,0.0007929987731917221,2.4081502670701993e-06,0.47686200725944766,0.5231379927405523,E,aa,231
x_0231,0.9393494496908268,1.99647,1.2470277862611096e-09,0.9916959255216062,0.9922829748403337,0.0005870493187274395,2.431056834771292e-06,0.4980816855874844,0.5019183144125157,G,aa,231
x_0232,0.9527479348327866,1.99647,1.1100645157775936e-09,1.0863847777035958,1.085859312169397,0.0005254655341988546,1.703915950189967e-07,0.5203024190600041,0.47969758093999587,E,aa,232
x_0232,0.9356132564623513,1.99647,1.1411670875276388e-09,0.9662686580015619,0.9672189087793592,0.0009502507777973124,4.5353094393765583e-07,0.4914569071664392,0.5085430928335609,G,aa,232
x_0233,0.9795264521537966,1.99647,1.14661573730168e-09,1.3005533770927153,1.301685287028007,0.001131909935291553,6.754648826196795e-07,0.5654990802808916,0.4345009197191085,E,aa,233
x_0233,0.9405332203389911,1.99647,1.2398157042316747e-09,0.9987584955320284,0.9995235692578865,0.0007650737258581009,2.2685739666163664e-06,0.4999647922932658,0.5000352077067342,G,aa,233
x_0234,0.942333680406774,1.99647,1.244340465097343e-09,1.0122813867026599,1.0127550596861425,0.00047367298348266473,2.3600715231780995e-06,0.5031842446345971,0.49681575536540296,E,aa,234
x_0234,0.945561829078427,1.99647,1.0384235144718111e-09,1.0357239733934716,1.0346623744071646,0.0010615989863069775,8.515043174792114e-08,0.5084845650483566,0.4915154349516433,G,aa,234
x_0235,0.962796901814813,1.99647,1.0857509933129119e-09,1.1640773140197973,1.1646372530520333,0.0005599390322359454,8.846469398190456e-08,0.538404670496886,0.4615953295031141,E,aa,235
x_0235,0.9376978599085697,1.99647,1.1569997025504195e-09,0.9804626778764004,0.9816447695165111,0.0011820916401107384,6.552180779519373e-07,0.49543058060361617,0.5045694193963839,G,aa,235
x_0236,0.9458150037414013,1.99647,1.0956941244779196e-09,1.0371599495064223,1.0364881900303482,0.0006717594760741186,7.390511016127132e-08,0.5087324678819624,0.4912675321180376,E,aa,236
x_0236,0.9285923826701287,1.99647,1.0995439155404129e-09,0.9207693259422146,0.9207248953825768,4.4430559637764766e-05,1.0884455180428917e-07,0.47941428367342087,0.520585716326579,G,aa,236
x_0237,0.9598010706073488,1.99647,1.0877466212363688e-09,1.1402588942225123,1.1410152231135315,0.0007563288910192867,7.470243322418381e-08,0.5332750113092397,0.4667249886907603,E,aa,237
x_0237,0.9296570609199377,1.99647,1.1415192513578744e-09,0.9283599994169525,0.9289446585347582,0.000584659117805697,4.7055995602087814e-07,0.48192101656557845,0.5180789834344215,G,aa,237
x_0238,0.928419672730322,1.99647,9.969321578771856e-10,0.9191312731144375,0.9197415494769307,0.0006102763624931118,4.823089875216119e-07,0.4793400102023533,0.5206599897976467,E,aa,238
x_0238,0.9435687955611264,1.99647,1.103266921702374e-09,1.0219213746111189,1.021764596067673,0.00015677854344597897,1.1211782327778283e-07,0.5050876593925585,0.4949123406074415,G,aa,238
x_0239,0.9589538550904397,1.99647,1.050999884239178e-09,1.136158657731006,1.135699302049516,0.0004593556814900257,1.7117932874376962e-07,0.5318206594631754,0.46817934053682475,E,aa,239
x_0239,0.9368380021959926,1.99647,1.2372045675169863e-09,0.9753954340904815,0.9756198476528305,0.0002244135623490351,2.1923995655914623e-06,0.49387640633555757,0.5061235936644425,G,aa,239
x_0240,0.9354185090987268,1.99647,1.087466461069487e-09,0.9655002636676104,0.964653392027997,0.0008468716396133891,4.109174096656754e-08,0.4910877678912979,0.5089122321087021,E,aa,240
x_0240,0.9393868342359428,1.99647,1.1480726610181965e-09,0.9926440486184261,0.9924725961799256,0.00017145243850058556,5.356584142703907e-07,0.49873678338166383,0.5012632166183362,G,aa,240
x_0241,0.9602572744044934,1.99647,1.0292965255673608e-09,1.1438190382555236,1.1457383304713835,0.001919292215859958,1.7353062997005635e-07,0.5340142451988132,0.4659857548011867,E,aa,241
x_0241,0.9338963774255038,1.99647,1.1426023354551348e-09,0.9553151501798843,0.9563138805839365,0.0009987304040521838,4.733044564956894e-07,0.4881200705329752,0.5118799294670248,G,aa,241
x_0242,0.9590274393870726,1.99647,1.128411723668279e-09,1.1339138591773423,1.1338567994128246,5.7059764517752853e-05,3.490842711723712e-07,0.5314200784870444,0.4685799215129556,E,aa,242
x_0242,0.945129701792759,1.99647,1.202843591497724e-09,1.030647826534108,1.0306281213958515,1.9705138256442822e-05,1.5588447511748552e-06,0.5075912654490637,0.4924087345509363,G,aa,242
x_0243,0.9043285752454756,1.99647,1.0834980435886046e-09,0.7776947957365081,0.7778205391309885,0.00012574339448034877,2.1156845995014698e-07,0.4373764222657482,0.5626235777342518,E,aa,243
x_0243,0.9359214666413218,1.99647,1.1297979861632746e-09,0.9687247050835401,0.9680087373294234,0.0007159677541167531,3.4519881536142693e-07,0.4918800793546251,0.5081199206453749,G,aa,243
x_0244,0.966734432497461,1.99647,1.0044126679813858e-09,1.197260981886648,1.1953541835057628,0.001906798380885144,4.919529923065069e-07,0.5444975355510671,0.45550246444893283,E,aa,244
x_0244,0.9440106923150917,1.99647,1.206482707021306e-09,1.0235402534968843,1.0247843174668534,0.0012440639699691225,1.5069904793700918e-06,0.5066118701527756,0.4933881298472244,G,aa,244
x_0245,0.9199111537827124,1.99647,1.1952956816727885e-09,0.8674805413968371,0.8682822252551684,0.0008016838583313479,1.351926634729254e-06,0.46466509102694,0.53533490897306,E,aa,245
x_0245,0.9465748913310259,1.99647,1.0863893388340353e-09,1.0432450172787084,1.042174396777253,0.0010706205014554548,4.0260982634895425e-08,0.510575340571695,0.48942465942830504,G,aa,245
x_0246,0.939458454013587,1.99647,1.103304855087622e-09,0.9925903005722002,0.9925483927159354,4.190785626478899e-05,1.1142192523400048e-07,0.498112691861729,0.501887308138271,E,aa,246
x_0246,0.9408895129674503,1.99647,1.1553784151186372e-09,1.0031082667097402,1.0035701940939188,0.00046192738417860646,6.312466805264382e-07,0.5010302406546774,0.4989697593453227,G,aa,246
x_0247,0.9402091194542,1.99647,1.1206714630488303e-09,0.9984848625269526,0.9979922124034563,0.0004926501234963077,2.4343581463085306e-07,0.499500429118064,0.500499570881936,E,aa,247
x_0247,0.9424790174447629,1.99647,1.231053966360615e-09,1.0122276041553848,1.0133791246842387,0.001151520528853922,2.1071885633008873e-06,0.5036409000879882,0.4963590999120118,G,aa,247
x_0248,0.9288271219245375,1.99647,1.2396419375785518e-09,0.925652145122716,0.9227961093076217,0.0028560358150943044,3.7455387441268715e-06,0.47972429831973157,0.5202757016802685,E,aa,248
x_0248,0.9316611206534731,1.99647,1.1968855921722187e-09,0.9408256438849976,0.9401856559791333,0.000639987905864281,1.3478664891727735e-06,0.48451344864535006,0.51548655135465,G,aa,248
x_0249,0.949185796361018,1.99647,1.2204819971438036e-09,1.0606608403222615,1.059676231143807,0.000984609178454443,1.8102683217906936e-06,0.5145717764873937,0.48542822351260634,E,aa,249
x_0249,0.9351636485977404,1.99647,1.1092891042509264e-09,0.9646587228018738,0.9637893659985056,0.0008693568033681931,1.6768213709882013e-07,0.49057151217450246,0.5094284878254974,G,aa,249
x_0250,0.9446301590092891,1.99647,1.1109694643641212e-09,1.0281905728671044,1.02767667016188,0.0005139027052243339,1.6826980443046078e-07,0.5069794544263523,0.49302054557364766,E,aa,250
x_0250,0.9387959680694605,1.99647,1.1028135136855336e-09,0.9885033373362372,0.9896040970868182,0.001100759750580993,1.1327301291387814e-07,0.49737100580220417,0.5026289941977959,G,aa,250
x_0251,0.9269925621360804,1.99647,1.1032103673647431e-09,0.9107895351844407,0.910646991971846,0.0001425432125947701,1.362306942428815e-07,0.47668705872635386,0.5233129412736461,E,aa,251
x_0251,0.927604606509053,1.99647,1.119402205938646e-09,0.9144623848659987,0.9152823063781262,0.0008199215121275083,2.5511731228989953e-07,0.4776666494148499,0.5223333505851501,G,aa,251
x_0252,0.9296152326064782,1.99647,1.0379394523913308e-09,0.9268059788556864,0.9268350951088792,2.911625319279576e-05,1.6571235396888068e-07,0.4808442415219829,0.519155758478017,E,aa,252
x_0252,0.9358786801136003,1.99647,1.0725103420549068e-09,0.9668919319583945,0.9691936970990356,0.0023017651406410655,5.952098318622638e-07,0.4920455711952277,0.5079544288047724,G,aa,252
x_0253,0.9748888873393223,1.99647,1.0543593652558247e-09,1.2631516548275679,1.2634748369466198,0.0003231821190519124,1.3816049686377833e-07,0.5579522876893941,0.442047712310606,E,aa,253
x_0253,0.9358967931154837,1.99647,1.1504161591117603e-09,0.9688465233737389,0.9694076369164825,0.0005611135427435743,5.725549931060402e-07,0.4924331725821717,0.5075668274178283,G,aa,253
x_0254,0.9450330766048587,1.99647,1.1031230007599167e-09,1.0314080261066119,1.0311531751694825,0.00025485093712940277,1.171778685137922e-07,0.5074141946910957,0.4925858053089042,E,aa,254
x_0254,0.9414766868473273,1.99647,1.0239466085480136e-09,1.0052826390748595,1.006766115423232,0.0014834763483724256,1.8218392571418618e-07,0.5017867390953618,0.49821326090463824,G,aa,254
x_0255,0.9341920957852671,1.99647,1.0839705797514724e-09,0.9557107797501392,0.9575674939453954,0.0018567141952562372,1.7581743965120014e-07,0.48936663607123,0.5106333639287701,E,aa,255
x_0255,0.9370800744232727,1.99647,1.1074289224424482e-09,0.9767858206455974,0.9754136902907319,0.0013721303548654973,1.393111523967939e-07,0.49344056987028795,0.506559430129712,G,aa,255
x_0256,0.9517279570781091,1.99647,1.2341284803777819e-09,1.0788517155000479,1.079313833781842,0.0004621182817940994,2.126920442496694e-06,0.5192303453694737,0.48076965463052623,E,aa,256
x_0256,0.9441768193194118,1.99647,1.0930854342070202e-09,1.0258074892049578,1.0247408138877354,0.0010666753172223764,5.8658639831555316e-08,0.5059963420368371,0.494003657963163,G,aa,256
x_0257,0.9505075499547971,1.99647,1.1603746242609505e-09,1.0700460187424021,1.069818203531568,0.00022781521083414802,7.11996415611486e-07,0.5165042462568428,0.48349575374315723,E,aa,257
x_0257,0.9292614764929072,1.99647,1.1407833752150758e-09,0.9253778036237685,0.9261911603047631,0.0008133566809945814,4.6430409411560954e-07,0.4807819521542052,0.5192180478457948,G,aa,257
x_0258,0.9498128833746146,1.99647,9.827205330607515e-10,1.0658541975020999,1.065643378045366,0.00021081945673384617,6.889351631173848e-07,0.5162512552671599,0.48374874473284013,E,aa,258
x_0258,0.9339001273801014,1.99647,1.1498309932641951e-09,0.9556250953494522,0.9557783032483388,0.00015320789888662034,5.67468321444169e-07,0.4890392299268786,0.5109607700731214,G,aa,258
x_0259,0.9432143708831958,1.99647,1.049249061675431e-09,1.01888621106532,1.0183830787254788,0.000503132339841228,2.9639342739756256e-08,0.5043005138233707,0.4956994861766293,E,aa,259
x_0259,0.9346505473817196,1.99647,1.2249611852618292e-09,0.9582742122312925,0.9601834986121182,0.0019092863808256588,3.618815838249055e-06,0.49016022834040907,0.509839771659591,G,aa,259
x_0260,0.9461349963207653,1.99647,1.0618064922946147e-09,1.0392248407109688,1.0396262813426433,0.00040144063167457666,3.157279721215035e-08,0.5096551106209815,0.49034488937901854,E,aa,260
x_0260,0.9424909092266581,1.99647,1.2397801316040074e-09,1.0145920568722515,1.0132991573550407,0.0012928995172107882,2.3547497885604693e-06,0.5037262631984026,0.49627373680159736,G,aa,260
x_0261,0.9309769846601522,1.99647,1.1135485003952576e-09,0.936484324856105,0.9367008721369338,0.0002165472808287605,1.9553583486788395e-07,0.4841121435144619,0.5158878564855381,E,aa,261
x_0261,0.9407976796706405,1.99647,1.1396153071186479e-09,1.0013508682472048,1.0006466059667616,0.0007042622804431797,4.347946142436948e-07,0.4996319480609582,0.5003680519390419,G,aa,261
x_0262,0.9457937075213412,1.99647,1.1363698419781391e-09,1.036576010435415,1.036888067659054,0.00031205722363902844,3.9738795660770467e-07,0.5089369939846338,0.4910630060153662,E,aa,262
x_0262,0.9327042029674955,1.99647,1.1849074181131093e-09,0.9486175776728998,0.9478177429826187,0.0007998346902811093,1.1068251775696213e-06,0.48671715855510717,0.5132828414448929,G,aa,262
x_0263,0.9447220680315503,1.99647,1.1200779110846938e-09,1.0288566515987136,1.02834452592128,0.0005121256774336391,2.3663306742739004e-07,0.5069241836203763,0.4930758163796238,E,aa,263
x_0263,0.9364035333336526,1.99647,1.1283624435925878e-09,0.9726997859666474,0.9720565417120851,0.0006432442545623029,3.323747080134611e-07,0.49282396295627084,0.5071760370437292,G,aa,263
x_0264,0.9306934037666611,1.99647,1.0879479738156376e-09,0.9337794138032433,0.9341130213511298,0.000333607547886583,6.060137561529347e-08,0.48248982648540134,0.5175101735145987,E,aa,264
x_0264,0.9350862882107525,1.99647,1.1801976090148066e-09,0.9632369433563384,0.9621057905123246,0.001131152844013772,1.018615036648106e-06,0.49042508332025886,0.5095749166797412,G,aa,264
x_0265,0.9565849220599991,1.99647,1.0085603688491598e-09,1.1163342243697816,1.1173206322151692,0.0009864078453876157,3.460561005857685e-07,0.5278359095877999,0.4721640904122001,E,aa,265
x_0265,0.9320561604496537,1.99647,1.1364158032372489e-09,0.9433670780843177,0.9441436337253983,0.0007765556410805896,4.056694334065968e-07,0.48548991158113414,0.5145100884188658,G,aa,265
x_0266,0.9173622594736436,1.99647,1.160228848014066e-09,0.8528837213306117,0.8523149885042214,0.0005687328263903613,7.68637624608488e-07,0.4597899617716029,0.5402100382283971,E,aa,266
x_0266,0.9298540255143838,1.99647,1.1080552895307044e-09,0.9299874767447014,0.9286811311622166,0.0013063455824847692,1.5878370969482677e-07,0.4820447892582843,0.5179552107417158,G,aa,266
x_0267,0.9574475304618288,1.99647,1.3292898147369803e-09,1.1207164187050715,1.1203564247227653,0.00035999398230623925,4.856196345338422e-06,0.528273817238528,0.4717261827614721,E,aa,267
x_0267,0.9359639374773789,1.99647,1.1422537736492883e-09,0.9690300651920762,0.9690662097698851,3.6144577808872036e-05,4.7156035010230154e-07,0.4922244697551253,0.5077755302448747,G,aa,267
x_0268,0.9171136729479298,1.99647,1.0645043654310793e-09,0.8515333953878557,0.8512042744501471,0.000329120937708538,2.4420272278300457e-07,0.4600713898581709,0.5399286101418292,E,aa,268
x_0268,0.9371414273587776,1.99647,1.213693009675124e-09,0.9780665794059594,0.9770061707443866,0.0010604086615728647,1.664814134624767e-06,0.4943305668085109,0.505669433191489,G,aa,268
x_0269,0.93817163717848,1.99647,1.1227561444955657e-09,0.9845557230716112,0.9831605462510119,0.0013951768205993087,2.899355886683512e-07,0.49545837018027594,0.5045416298197241,E,aa,269
x_0269,0.9258745111873148,1.99647,1.1815209204527838e-09,0.9043337837768605,0.9051578567900727,0.0008240730132121898,1.0669553147397624e-06,0.4750231676253223,0.5249768323746777,G,aa,269
x_0270,0.9599815211798339,1.99647,1.1191671760396634e-09,1.1411265787962575,1.142474690871121,0.0013481120748635167,2.925762866264359e-07,0.5335240990764607,0.4664759009235393,E,aa,270
x_0270,0.9381567945449871,1.99647,1.2006727787689114e-09,0.9832497834843611,0.9847039416896454,0.0014541582052842728,1.4100487796165187e-06,0.49633752645114326,0.5036624735488567,G,aa,270
x_0271,0.9474329943064367,1.99647,1.1081079773954036e-09,1.0480599937833768,1.0492654799611982,0.0012054861778214576,1.5242938707828315e-07,0.5120279422961997,0.48797205770380037,E,aa,271
x_0271,0.9402533804872266,1.99647,1.1429674110219116e-09,0.9984319992730507,0.9978075776048998,0.0006244216681509096,4.7132337575117796e-07,0.4993222177387527,0.5006777822612473,G,aa,271
x_0272,0.9551646609068931,1.99647,1.14649365946973e-09,1.1042666667194065,1.1049648855635055,0.0006982188440989301,5.375623691122531e-07,0.5248540410638021,0.4751459589361979,E,aa,272
x_0272,0.9450367212719399,1.99647,1.0855625683674532e-09,1.0313574702508943,1.0320303223641474,0.0006728521132530751,4.145196583471291e-08,0.5076648856686248,0.4923351143313753,G,aa,272
x_0273,0.9234993246297816,1.99647,1.1020426260760218e-09,0.8899658825251834,0.8886978008182737,0.0012680817069097294,1.4262423475638133e-07,0.47047850756056053,0.5295214924394394,E,aa,273
x_0273,0.9256181897759658,1.99647,1.0499649434620394e-09,0.9025183948084803,0.9032251719696123,0.0007067771611319884,5.491288609348357e-08,0.4746560060075184,0.5253439939924817,G,aa,273
x_0274,0.9384462868658663,1.99647,1.2235267197874864e-09,0.986722549866442,0.986305109304492,0.0004174405619500332,1.8731342502080644e-06,0.4968109264530056,0.5031890735469943,E,aa,274
x_0274,0.9352261839412666,1.99647,1.0037947088185863e-09,0.9650757969170077,0.9650032805016818,7.251641532590725e-05,3.8147152846479273e-07,0.49094711081439996,0.5090528891856,G,aa,274
x_0275,0.9219561515001489,1.99647,1.048841664448887e-09,0.8796038669914946,0.8797117533061337,0.00010788631463909404,7.416425851996163e-08,0.4680287941413947,0.5319712058586054,E,aa,275
x_0275,0.9383120246818312,1.99647,1.0507097841415912e-09,0.985067608687088,0.9852067026244989,0.0001390939374109612,3.35480542724722e-08,0.49649041812777583,0.5035095818722243,G,aa,275
x_0276,0.9289634476367382,1.99647,1.1524374851105319e-09,0.9235300513846737,0.9235041205158385,2.593086883517781e-05,6.08932681285195e-07,0.47998758332068553,0.5200124166793144,E,aa,276
x_0276,0.9363628688370284,1.99647,1.17123147070796e-09,0.9724273414572507,0.9716509141487575,0.0007764273084932549,8.693146595111688e-07,0.4928919390757672,0.5071080609242328,G,aa,276
x_0277,0.9371991871301667,1.99647,1.098798664950975e-09,0.9767773351019731,0.9771225402301517,0.00034520512817859395,9.561809926211589e-08,0.4942150840948554,0.5057849159051447,E,aa,277
