label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
x_0036,0.9363709758282787,1.99647,1.1362911067885796e-09,0.9724016687986627,0.9721623132120013,0.0002393555866614383,4.173383904875958e-07,0.4929568074234427,0.5070431925765574,G,dfr,36
x_0037,0.9255123091249106,1.99647,1.1420137449618904e-09,0.9017929556949551,0.9018984316072749,0.0001054759123197968,4.886832257575595e-07,0.47430066314817493,0.525699336851825,E,dfr,37
x_0037,0.9384660348856971,1.99647,1.100475410345451e-09,0.9848665358414279,0.9847149128827128,0.0001516229587150697,9.553807050622519e-08,0.4957770011818765,0.5042229988181236,G,dfr,37
x_0038,0.9280358276886121,1.99647,1.0608636775988263e-09,0.9196522776181659,0.9174666807139745,0.0021855969041914003,1.0410089872347683e-06,0.47823175773758553,0.5217682422624145,E,dfr,38
x_0038,0.9286023838366742,1.99647,1.0908696374833965e-09,0.9211832912176718,0.9214858229519415,0.00030253173426963986,6.765705896924783e-08,0.4798276874333757,0.5201723125666242,G,dfr,38
x_0039,0.9328562391061849,1.99647,1.190124046911543e-09,0.948886690897225,0.9493130505345659,0.00042635963734094506,1.1977857647523016e-06,0.4868740632527232,0.5131259367472769,E,dfr,39
x_0039,0.9251955300621331,1.99647,1.2205472612590426e-09,0.9002189633052831,0.8998097875184068,0.0004091757868762702,1.8589854116921174e-06,0.47377630874451465,0.5262236912554854,G,dfr,39
x_0040,0.9235595332360488,1.99647,1.1192966204068522e-09,0.8902592825713859,0.889716846948084,0.0005424356233019179,3.285365009478674e-07,0.47063511572185046,0.5293648842781496,E,dfr,40
x_0040,0.9271913645591222,1.99647,1.1171193117909002e-09,0.9129911107778201,0.9132827832551271,0.0002916724773069923,2.433420972367808e-07,0.477961116933021,0.522038883066979,G,dfr,40
x_0041,0.9448464705408487,1.99647,1.1048025870239718e-09,1.0297263330952922,1.0304443951858653,0.0007180620905731239,1.2621138839169487e-07,0.5071553597022727,0.4928446402977274,E,dfr,41
x_0041,0.934024910690245,1.99647,1.1620432458027148e-09,0.9573727548639103,0.9569018990471022,0.0004708558168080579,7.484109537450038e-07,0.48863698163706254,0.5113630183629374,G,dfr,41
x_0042,0.9386472103785133,1.99647,1.0554135602514496e-09,0.9877708777129797,0.9885886854436,0.0008178077306203457,1.2988825279088016e-08,0.49719681261100307,0.502803187388997,E,dfr,42
x_0042,0.9327726055728095,1.99647,1.0242359487131503e-09,0.9475432246447928,0.9478156553640664,0.00027243071927363083,1.848521011090218e-07,0.4867364380213237,0.5132635619786764,G,dfr,42
x_0043,0.9158143123126328,1.99647,1.07661448036053e-09,0.842973655153747,0.843409097158719,0.0004354420049720309,8.805797876935071e-08,0.45751154557326157,0.5424884544267383,E,dfr,43
x_0043,0.9208275346338326,1.99647,1.1017378983783878e-09,0.8726783214628042,0.8736948035054294,0.0010164820426251664,1.5964462493080626e-07,0.4663451180736884,0.5336548819263116,G,dfr,43
x_0044,0.9371420281635832,1.99647,1.1113464677169235e-09,0.9764239096554996,0.9767513873394367,0.0003274776839370386,1.700858051397313e-07,0.4939716655228654,0.5060283344771346,E,dfr,44
x_0044,0.9339731712390765,1.99647,1.2180033084405857e-09,0.957223759480926,0.9561450900214942,0.0010786694594318025,1.7624180014869775e-06,0.4886890222310292,0.5113109777689707,G,dfr,44
x_0045,0.9366237966670984,1.99647,1.303420167889163e-09,0.976348770913704,0.9742329176101063,0.002115853303597648,5.196166580025528e-06,0.4933036634148431,0.5066963365851569,E,dfr,45
x_0045,0.9343605643384565,1.99647,1.1423811335539348e-09,0.9581416001055781,0.958406106189686,0.000264506084107885,4.784251214330124e-07,0.4891394425282288,0.5108605574717712,G,dfr,45
x_0046,0.942989320774748,1.99647,1.0945912968895962e-09,1.0168362661314294,1.0173014099700979,0.0004651438386684692,6.499924307656702e-08,0.5047524283326696,0.4952475716673303,E,dfr,46
x_0046,0.9336123388668407,1.99647,1.14869251579699e-09,0.9536557556248654,0.9523145389272075,0.0013412166976578543,5.490786756067384e-07,0.48793183586707367,0.5120681641329262,G,dfr,46
x_0047,0.9479802572409446,1.99647,1.1036175398694283e-09,1.0525450305085315,1.052534071163261,1.0959345270622478e-05,1.1803254382421283e-07,0.5126520977819489,0.487347902218051,E,dfr,47
x_0047,0.9311329721452081,1.99647,1.2286853270150632e-09,0.937807095186007,0.9379112193913971,0.00010412420539007705,1.9995714816887658e-06,0.48403875330344576,0.5159612466965543,G,dfr,47
x_0048,0.9332405890183312,1.99647,1.2631975771505436e-09,0.9525290937861788,0.9511225585293003,0.001406535256878505,2.8762590294331276e-06,0.48740023748114,0.51259976251886,E,dfr,48
x_0048,0.9375776869622617,1.99647,1.0989460722464115e-09,0.9800518119254614,0.9804035926697073,0.0003517807442459109,8.784271189213674e-08,0.4951808626927587,0.5048191373072414,G,dfr,48
x_0049,0.9434868249054715,1.99647,1.0780893995601034e-09,1.0204162765629905,1.0197879071663747,0.0006283693966158133,1.1037882164371657e-08,0.5050207863362698,0.4949792136637301,E,dfr,49
x_0049,0.9339031381027463,1.99647,1.2260715457548919e-09,0.9560901003938228,0.95606154076174,2.855963208281409e-05,1.935287569379065e-06,0.48885612578781684,0.5111438742121831,G,dfr,49
x_0050,0.94112702989569,1.99647,1.1676114107655597e-09,1.0048040289426745,1.0045866157089127,0.00021741323376178734,8.222658645359007e-07,0.5009122217534311,0.4990877782465689,E,dfr,50
x_0050,0.9335828381038469,1.99647,1.076197382063161e-09,0.952652973248226,0.9536066216893192,0.0009536484410932466,1.887178306758683e-08,0.48837551334765456,0.5116244866523455,G,dfr,50
x_0051,0.9479924684841374,1.99647,1.1457067011510966e-09,1.0523505192820557,1.0524174127521706,6.689347011490376e-05,5.098726231295815e-07,0.5126773655210792,0.4873226344789207,E,dfr,51
x_0051,0.9458214467308643,1.99647,1.1013659902408705e-09,1.0371109428725094,1.0368187997766816,0.0002921430958278126,1.0706789319481563e-07,0.5091004963735873,0.4908995036264127,G,dfr,51
x_0052,0.934651449564634,1.99647,1.1046509274017445e-09,0.9601570857756041,0.9616536155686676,0.0014965297930634724,1.2472355078897218e-07,0.490455546346113,0.509544453653887,E,dfr,52
x_0052,0.9292834148830164,1.99647,9.584281613741526e-10,0.924318892637471,0.9239790638774267,0.00033982876004434726,1.1735268475426946e-06,0.4801274954186422,0.5198725045813579,G,dfr,52
x_0053,0.9352710735900797,1.99647,1.07547619411425e-09,0.9656409373369195,0.9638675610297908,0.0017733763071287045,6.1618590152068e-08,0.49108876314316774,0.5089112368568323,E,dfr,53
x_0053,0.9309381245924161,1.99647,1.1299771208917884e-09,0.936242718521169,0.9363907634978387,0.0001480449766696479,3.3994489342297186e-07,0.48369739771861625,0.5163026022813839,G,dfr,53
x_0054,0.9388384044519318,1.99647,1.0746105861026734e-09,0.9875932501226646,0.9886286418860469,0.0010353917633822984,7.867327786569408e-09,0.4974100681714328,0.5025899318285671,E,dfr,54
x_0054,0.9366395753863809,1.99647,1.0918203744461072e-09,0.9738253303315745,0.9740252671562958,0.00019993682472130292,6.487384675348642e-08,0.49389307633688373,0.5061069236631162,G,dfr,54
x_0055,0.9250595749339457,1.99647,1.0910987377290292e-09,0.898998800683656,0.8992494852956496,0.00025068461199362346,8.065154876338735e-08,0.4734931943951062,0.5265068056048938,E,dfr,55
x_0055,0.9369177934678572,1.99647,1.0940725217026553e-09,0.9752061612087928,0.9760008482138529,0.0007946870050601351,7.597215501031372e-08,0.493835353861461,0.506164646138539,G,dfr,55
x_0056,0.9209017663802256,1.99647,1.093195531409004e-09,0.8740855283763714,0.8733394064473883,0.0007461219289831567,1.0751809924596203e-07,0.4663820783308976,0.5336179216691024,E,dfr,56
x_0056,0.9255079301750665,1.99647,1.2659654058796942e-09,0.9026768036612203,0.9021639682669456,0.0005128353942747133,2.9872705781484306e-06,0.47391721418721894,0.5260827858127812,G,dfr,56
x_0057,0.941898542141282,1.99647,1.1039058685426306e-09,1.0092350045813212,1.0091404246915305,9.457988979066911e-05,1.1482338259108732e-07,0.5022623918788006,0.4977376081211995,E,dfr,57
x_0057,0.9367326480027411,1.99647,1.1526142635408026e-09,0.9741119793836764,0.9733427305218066,0.0007692488618697979,5.963351394054385e-07,0.4932938587253172,0.5067061412746827,G,dfr,57
x_0058,0.9376600277583089,1.99647,1.0961812953920794e-09,0.980127806231378,0.9821680145143917,0.002040208283013767,1.021134343486569e-07,0.49601910787400044,0.5039808921259995,E,dfr,58
x_0058,0.9303270177388172,1.99647,1.112622337114118e-09,0.9322964312136479,0.9331252417238226,0.0008288105101746934,1.951133057633403e-07,0.48300315147350104,0.5169968485264989,G,dfr,58
x_0059,0.9417018770591553,1.99647,1.159106214991251e-09,1.0077372604993333,1.0081919075784151,0.0004546470790818269,6.834405662908232e-07,0.5018727970380844,0.49812720296191565,E,dfr,59
x_0059,0.940395796311927,1.99647,1.0975712993440852e-09,0.9983145217146525,1.0001430289607478,0.00182850724609529,8.774695676778315e-08,0.5001319209518476,0.49986807904815234,G,dfr,59
x_0060,0.9215189328966464,1.99647,1.108152961887028e-09,0.8777339405633737,0.8770273599399121,0.0007065806234616279,2.638502639696378e-07,0.46730133657433526,0.5326986634256649,E,dfr,60
x_0060,0.9261135899106738,1.99647,1.1485770373153523e-09,0.9050563547552989,0.9054788162474813,0.00042246149218239104,5.681811382952814e-07,0.4748887151815886,0.5251112848184113,G,dfr,60
x_0061,0.9438790749186771,1.99647,1.1818819389942617e-09,1.0235335944310424,1.0238591936346761,0.00032559920363373074,1.0753413860877862e-06,0.5060186689458348,0.4939813310541651,E,dfr,61
x_0061,0.9354218785777441,1.99647,1.0809644757508283e-09,0.9670454796459945,0.9651998255676588,0.0018456540783357012,1.091776696851999e-07,0.491042641539587,0.5089573584604131,G,dfr,61
x_0062,0.9473100900968352,1.99647,1.1191090968077332e-09,1.0453941476167012,1.0466390866626272,0.0012449390459259302,1.5211867905526296e-06,0.5117830925813023,0.4882169074186976,E,dfr,62
x_0062,0.9371688460023182,1.99647,1.116037404615778e-09,0.9770026033059702,0.9773849823365275,0.0003823790305572672,2.0425052913815216e-07,0.49385137255625317,0.5061486274437469,G,dfr,62
x_0063,0.9334810829121384,1.99647,1.0880446525000057e-09,0.9531273582279245,0.9536497486360753,0.0005223904081508302,4.4553499552708935e-08,0.4881486476564931,0.5118513523435069,E,dfr,63
x_0063,0.9318983313567571,1.99647,1.0839595576878763e-09,0.943191804498759,0.9418328215124586,0.0013589829863003278,3.4422345863974105e-08,0.48531157875284925,0.5146884212471508,G,dfr,63
x_0064,0.9258083691870176,1.99647,8.423208630262276e-10,0.8986974109956334,0.902857325081185,0.004159914085551608,9.370869882887775e-06,0.47420961618674734,0.5257903838132526,E,dfr,64
