label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
aacC11,0.949977414,1.99647,0.000000001043022773,1.037211388,1.036452075,0.0007593126103,0.00000007145814003,0.5086508913,0.4913491087,E,all,28
aacC11,0.942942893,1.99647,0.000000001106873128,0.9885283091,0.9884227923,0.0001055168448,0.0000001233774078,0.4968974853,0.5031025147,G,all,28
aacC13,0.9329019444,1.99647,0.000000001123321346,0.9224326023,0.9227866021,0.0003539998028,0.0000002666139805,0.4800673714,0.5199326286,E,all,29
aacC13,0.9321007218,1.99647,0.000000001053477603,0.9170552172,0.9182604156,0.001205198408,0.00000005379967913,0.4779070669,0.5220929331,G,all,29
aacC2,0.9583809787,1.99647,0.00000000103847742,1.098398418,1.098978717,0.0005802980437,0.0000001106523181,0.5233227691,0.4766772309,E,all,30
aacC2,0.9438564968,1.99647,0.000000001097715347,0.9941826868,0.9942620394,0.00007935260908,0.00000007229607848,0.4980782703,0.5019217297,G,all,30
aacC3,0.9288874514,1.99647,0.000000001114349989,0.8974388003,0.8977141426,0.0002753422973,0.000000197441426,0.4733314926,0.5266685074,E,all,31
aacC3,0.9408967799,1.99647,0.00000000124233735,0.9750809565,0.9765941123,0.001513155847,0.000002237279693,0.4941991228,0.5058008772,G,all,31
aacC4,0.9227109373,1.99647,0.000000001040697772,0.8598064731,0.8599258358,0.0001193626882,0.0000001579097395,0.4625425587,0.5374574413,E,all,32
aacC4,0.9446983835,1.99647,0.000000001111297465,1.000136119,1.000523886,0.0003877663036,0.0000001439114047,0.5002133788,0.4997866212,G,all,32
aacC5,0.9396408232,1.99647,0.000000001105391506,0.966852302,0.9657186347,0.001133667329,0.0000001136112136,0.4912805059,0.5087194941,E,all,33
aacC5,0.9376380945,1.99647,0.0000000009815697919,0.9545505936,0.9536800783,0.0008705152135,0.0000007521770422,0.4880330008,0.5119669992,G,all,33
aacC6,0.9362998522,1.99647,0.000000001102603467,0.9453982859,0.9436493526,0.00174893327,0.0000001000568413,0.4855407474,0.5144592526,E,all,34
aacC6,0.9446790042,1.99647,0.000000001033135783,0.9999285183,0.9996030923,0.0003254259514,0.0000001249215027,0.5002339021,0.4997660979,G,all,34
aadA1,0.9416545002,1.99647,0.000000001163945299,0.9798139475,0.9793047194,0.0005092280295,0.0000007118020137,0.4947256063,0.5052743937,E,all,35
aadA1,0.9459945228,1.99647,0.000000001156399559,1.010255057,1.008840937,0.001414119744,0.0000006053186018,0.5021027488,0.4978972512,G,all,35
aadA10,0.9449506382,1.99647,0.000000001175545213,1.002513441,1.001778613,0.0007348279721,0.000000885911807,0.5002522336,0.4997477664,E,all,36
aadA10,0.9457396597,1.99647,0.000000001131491893,1.007925504,1.006966779,0.0009587253764,0.0000003279323171,0.5013653925,0.4986346075,G,all,36
aadA11,0.9656950189,1.99647,0.000000001050140361,1.153577129,1.153784905,0.0002077763026,0.00000009806637355,0.5358879314,0.4641120686,E,all,37
