label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
qacF,0.9410268647726684,1.99647,9.658476962284022e-10,1.002119361,1.0031968588210902,0.0010774978210901,1.2796800908531026e-06,0.500519313386742,0.499480686613258,E,mix,15
qacF,0.935877530651084,1.99647,1.210530974844915e-09,0.9682353793,0.9693022439885058,0.0010668646885058,1.5990699683087151e-06,0.4924061026328634,0.5075938973671366,G,mix,15
qacL,0.9435569846101928,1.99647,1.0958173314528974e-09,1.020389062,1.020535254413893,0.000146192413893,7.108819592125005e-08,0.5052197409655071,0.4947802590344928,E,mix,16
qacL,0.9397928458205324,1.99647,1.0782023143845807e-09,0.9945088842,0.9953090526062178,0.0008001684062177,7.792258572998684e-08,0.4988630829354039,0.501136917064596,G,mix,16
arr7,0.943769212720054,1.99647,1.0318236476600467e-09,1.021625798,1.022836356897792,0.0012105588977919,1.1450266095015065e-07,0.5054617083785075,0.4945382916214926,E,mix,17
arr7,0.9481148775118818,1.99647,1.0920044553445063e-09,1.053023068,1.0531521053199138,0.0001290373199138,5.835814088209378e-08,0.5128610945182748,0.4871389054817252,G,mix,17
fosM,0.945600061802658,1.99647,1.088125849603022e-09,1.036157695,1.0353133848504936,0.0008443101495063,6.279981439357462e-08,0.5085487697332121,0.491451230266788,E,mix,18
fosM,0.9399917844779292,1.99647,1.1604209574134022e-09,0.996472521,0.9965953575004418,0.0001228365004417,7.024782410668283e-07,0.4987882368199168,0.5012117631800831,G,mix,18
fosI,0.950999560678618,1.99647,1.138235599345172e-09,1.073811387,1.0733860867649634,0.0004253002350365,4.281830255636052e-07,0.5176232124403211,0.482376787559679,E,mix,19
fosI,0.9390920372632198,1.99647,1.1459740201983472e-09,0.9913016803,0.9900024256715296,0.0012992546284703,5.096317240066903e-07,0.4976540551973221,0.5023459448026778,G,mix,19
ereA3,0.9569185629010772,1.99647,1.1299610416702052e-09,1.118878786,1.1184388057613894,0.0004399802386105,4.823759882083019e-07,0.5284261663843461,0.4715738336156539,E,mix,20
ereA3,0.9287279198459628,1.99647,1.2390118700962022e-09,0.9210749066,0.9231573535108554,0.0020824469108553,2.3355051528563312e-06,0.4801892295873393,0.5198107704126605,G,mix,20
ereA2,0.9893171747590794,1.99647,1.147664465778112e-09,1.387625875,1.3876404947792629,1.461977926298097e-05,7.810748620945517e-07,0.5816673595642793,0.4183326404357207,E,mix,21
ereA2,0.9197313543728944,1.99647,1.2264960166852223e-09,0.8657995472,0.8670652501821402,0.0012657029821402,3.2560657283612805e-06,0.4642838823672119,0.5357161176327881,G,mix,21
x_0022,0.9536396982903553,1.99647,1.2315122783184573e-09,1.0927338554647719,1.0925447926072078,0.0001890628575640374,2.073644896267221e-06,0.5228106114721879,0.4771893885278122,E,mix,22
x_0022,0.930851902410407,1.99647,1.0914736433521747e-09,0.9356425726149945,0.9361000509278926,0.0004574783128981075,6.531394868973888e-08,0.4829724458691971,0.517027554130803,G,mix,22
x_0023,0.9149032025195434,1.99647,1.1692069877840859e-09,0.8381428881786195,0.8382837728569142,0.00014088467829476148,9.152056878391644e-07,0.455877285091643,0.5441227149083568,E,mix,23
x_0023,0.9394836755552349,1.99647,1.076026056024241e-09,0.9929979537016671,0.9934741555342314,0.0004762018325642492,7.306259402044712e-09,0.4985162331363801,0.50148376686362,G,mix,23
x_0024,0.9221564289414168,1.99647,1.1827589762317408e-09,0.8818870769813772,0.881196807220797,0.0006902697605802866,1.1370782349025624e-06,0.468313359620654,0.5316866403793461,E,mix,24
x_0024,0.9411299920192018,1.99647,1.0616248877876692e-09,1.0043579230469217,1.0035237213077413,0.0008342017391804735,2.7360771360680677e-08,0.5007272199930716,0.4992727800069284,G,mix,24
x_0025,0.9487093916882956,1.99647,1.0570911168029374e-09,1.0578760985311528,1.0565701519368453,0.0013059465943074944,3.514377418417736e-08,0.5134695982468337,0.48653040175316636,E,mix,25
x_0025,0.9376563760917981,1.99647,1.2411709988292897e-09,0.9803310403272774,0.9810158998183893,0.0006848594911119665,2.2854089281971426e-06,0.49494238469142804,0.505057615308572,G,mix,25
x_0026,0.9428769114688295,1.99647,1.1330428802708632e-09,1.0168706580533933,1.01669699444128,0.00017366361211323955,3.689859130191036e-07,0.5042112735177311,0.4957887264822688,E,mix,26
x_0026,0.9325585597120116,1.99647,1.2099356116062319e-09,0.9473375066927082,0.9474032494279063,6.574273519810436e-05,1.5857606591158094e-06,0.4862820295062031,0.513717970493797,G,mix,26
x_0027,0.9350595325185453,1.99647,1.1116037642160556e-09,0.9633533999463195,0.9635647410042395,0.00021134105791997815,1.7328210265520662e-07,0.49098180207884007,0.50901819792116,E,mix,27
x_0027,0.9253818266269334,1.99647,1.0994177835778146e-09,0.9009389083584238,0.9002778374563158,0.0006610709021079852,1.1769538022691557e-07,0.47344769241205054,0.5265523075879495,G,mix,27
x_0028,0.9161343774982396,1.99647,9.946852441601966e-10,0.8441735139299789,0.8442354380556952,6.192412571637274e-05,5.701321773032525e-07,0.45766444334077366,0.5423355566592263,E,mix,28
x_0028,0.9335552086845386,1.99647,1.0612062034839918e-09,0.9539663902248126,0.9526987536573106,0.0012676365675019508,8.317717802886303e-08,0.4878760034489325,0.5121239965510676,G,mix,28
x_0029,0.9203288359145101,1.99647,1.1596839696155564e-09,0.8703789610361008,0.8699483953368832,0.0004305656992176221,7.441378966692558e-07,0.46535426277934766,0.5346457372206522,E,mix,29
x_0029,0.938314668004912,1.99647,1.0954522464983766e-09,0.9863317240274877,0.9844869835834804,0.0018447404440072868,7.155520145146981e-08,0.4961948076720975,0.5038051923279024,G,mix,29
x_0030,0.9093271329423823,1.99647,1.2563988021496064e-09,0.805769673971729,0.8064721948515307,0.0007025208798016047,2.7866621157344596e-06,0.44650347739309015,0.5534965226069098,E,mix,30
x_0030,0.9344662503931004,1.99647,1.0607536718665321e-09,0.9593620443773891,0.9588364719791068,0.0005255723982823257,8.975681775782817e-09,0.48935959864789186,0.5106404013521082,G,mix,30
x_0031,0.9432663871779746,1.99647,1.1347125284884023e-09,1.0199959030195793,1.0191258424004739,0.0008700606191054394,7.672906186610797e-07,0.5048458593164195,0.49515414068358066,E,mix,31
x_0031,0.9369770293867644,1.99647,1.040727371380235e-09,0.9761370311850646,0.9760624395595604,7.459162550416121e-05,9.233990368098614e-08,0.49413791042807764,0.5058620895719222,G,mix,31
x_0032,0.9719092879088032,1.99647,1.0293204630955736e-09,1.237269535541019,1.2377277649466176,0.00045822940559858694,2.4021485132155687e-07,0.5530550652572022,0.44694493474279795,E,mix,32
x_0032,0.936071015771967,1.99647,1.0187001653428689e-09,0.9700725161887552,0.9696828097507417,0.000389706438013504,2.207178750691437e-07,0.49214822470941205,0.5078517752905879,G,mix,32
x_0033,0.9108636460120069,1.99647,1.082120529622616e-09,0.8146127683493695,0.8144721908247469,0.0001405775246225982,1.2900177457349317e-07,0.44866299724299186,0.5513370027570083,E,mix,33
x_0033,0.945884908131483,1.99647,1.085511697036298e-09,1.0372614071312525,1.0385817177930496,0.0013203106617971638,3.161373749919527e-08,0.5096492742378005,0.4903507257621996,G,mix,33
x_0034,0.9246982307749647,1.99647,1.0369333782487162e-09,0.8965954932965116,0.897653905947816,0.0010584126513044634,1.1424980694474446e-07,0.4731999971970041,0.526800002802996,E,mix,34
x_0034,0.9361445529438481,1.99647,1.1115065910828918e-09,0.9704981242477081,0.9714025322922505,0.000904408044542393,1.8303353059175555e-07,0.4929686223403516,0.5070313776596485,G,mix,34
x_0035,0.9157338187554774,1.99647,1.2965107851632064e-09,0.8437151314893496,0.8445200360772712,0.0008049045879215955,3.866121490996676e-06,0.4577143411036481,0.5422856588963518,E,mix,35
x_0035,0.9450724305555739,1.99647,1.2039227574898766e-09,1.0312110363037856,1.0312378741018373,2.683779805168207e-05,1.4593481363921401e-06,0.5082164702498101,0.49178352975018985,G,mix,35
x_0036,0.9312047125023994,1.99647,1.110538871441933e-09,0.9384225886414235,0.9395710233007529,0.0011484346593294559,1.7049525968418084e-07,0.484232152955817,0.515767847044183,E,mix,36
x_0036,0.9364937111853631,1.99647,1.1467835850129621e-09,0.9718399584038617,0.9731929267874811,0.001352968383619424,5.678655593361943e-07,0.4931426057045515,0.5068573942954486,G,mix,36
x_0037,0.94298337228512,1.99647,1.2274284470060722e-09,1.01693811207657,1.0179486975149412,0.001010585438371292,1.967269852646289e-06,0.5045322225258014,0.4954677774741986,E,mix,37
x_0037,0.9262537882481543,1.99647,1.1140087024786566e-09,0.9071752831788535,0.9062483422000011,0.0009269409788524863,2.148867938758055e-07,0.47539965039302573,0.5246003496069742,G,mix,37
x_0038,0.9136893430866535,1.99647,1.168318548611372e-09,0.8319773320026952,0.830286378439918,0.0016909535627771533,9.546015077220456e-07,0.4536530882089932,0.5463469117910068,E,mix,38
x_0038,0.9235308360841803,1.99647,1.2397801316040076e-09,0.8891370009941756,0.890038579833536,0.000901578839360373,2.3281750705360977e-06,0.4710804292562241,0.5289195707437758,G,mix,38
